"STATION","DATE","ARH","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00023129","2023-01-08",,"    9",,,,"    0",,,"  138","  200","   89",,"  210","  200","   40","   49","    1",,,"    1",
"USW00023129","2023-01-09",,"   43",,,,"  112",,,"  156","  167","  133",,"  150","  140","   94","  134","    1",,"    1","    1",
"USW00023129","2023-01-10",,"   37",,,,"  236",,,"  159","  178","  117",,"  280","  300","  116","  148","    1",,,"    1",
"USW00023129","2023-01-11",,"   10",,,,"    0",,,"  129","  172","   89",,"  310","  140","   36","   54","    1",,,"    1",
"USW00023129","2023-01-12",,"   14",,,,"    0",,,"  146","  233","  106",,"   10","   20","   40","   49",,,,,
"USW00023129","2023-01-13",,"   13",,,,"    0",,,"  152","  194","  100",,"  290","  210","   36","   45",,,,,
"USW00023129","2023-01-14",,"   26",,,,"  437",,,"  133","  161","  111",,"  280","  180","   76","  130","    1",,,"    1",
"USW00023129","2023-01-15",,"   34",,,,"   97",,,"  150","  172","  117",,"  290","  120","   89","  107","    1",,,"    1",
"USW00023129","2023-01-16",,"   57",,,,"  142",,,"  138","  161","  117",,"  260","  260","  103","  139","    1",,,"    1",
"USW00023129","2023-01-17",,"   22",,,,"    0",,,"  126","  167","   67",,"  280","  260","   81","   98",,,,,
"USW00023129","2023-01-18",,"    9",,,,"    0",,,"  116","  167","   72",,"  210","  190","   40","   54",,,,,
"USW00023129","2023-01-19",,"   16",,,,"    3",,,"  115","  156","   67",,"  200","  150","   54","   76","    1",,,"    1",
"USW00023129","2023-01-20",,"   11",,,,"    0",,,"  118","  172","   67",,"  310","  150","   54","   63","    1",,,"    1",
"USW00023129","2023-01-21",,"    9",,,,"    0",,,"  118","  189","   56",,"  300","  280","   45","   67",,,,"    1",
"USW00023129","2023-01-22",,"    9",,,,"    0",,,"  111","  161","   56",,"  210","  170","   40","   54",,,,,
"USW00023129","2023-01-23",,"   17",,,,"    0",,,"  119","  183","   56",,"  150","  150","   58","   72",,,,,
"USW00023129","2023-01-24",,"   14",,,,"    0",,,"  124","  200","   50",,"  290","  290","   45","   54",,,,,
"USW00023129","2023-01-25",,"   10",,,,"    0",,,"  134","  239","   61",,"  300","  290","   45","   67",,,,,
"USW00023129","2023-01-26",,"   28",,,,"    0",,,"  159","  228","   83",,"   80","   80","  103","  139",,,,,
"USW00023129","2023-01-27",,"   13",,,,"    0",,,"  139","  217","   67",,"  190","  220","   45","   58",,,,,
"USW00023129","2023-01-28",,"   15",,,,"    0",,,"  130","  172","   83",,"  160","  160","   58","   76",,,,,
"USW00023129","2023-01-29",,"   20",,,,"   69",,,"  134","  161","  100",,"  240","  220","   67","   94","    1",,,,
"USW00023129","2023-01-30",,"   18",,,,"   36",,,"  122","  156","  100",,"  160","  120","   63","   89",,,,,
"USW00023129","2023-01-31",,"    9",,,,"    0",,,"  121","  200","   61",,"  220","  290","   45","   63","    1","    1",,"    1",
"USW00023129","2023-02-01",,"   16",,,,"    0",,,"  127","  211","   44",,"  310","  200","   45","   58",,,,,
"USW00023129","2023-02-02",,"    9",,,,"    0",,,"  129","  211","   56",,"  300","  210","   36","   49",,,,,
"USW00023129","2023-02-03",,"   13",,,,"    0",,,"  153","  228","  106",,"  290","  290","   67","   85",,,,,
"USW00023129","2023-02-04",,"   13",,,,"    0",,,"  142","  206","   78",,"  290","  290","   63","   76",,,,,
"USW00023129","2023-02-05",,"   32",,,,"   10",,,"  152","  194","  111",,"  280","  290","  103","  130","    1",,,"    1",
"USW00023129","2023-02-06",,"   19",,,,"    0",,,"  146","  222","   89",,"  260","  280","   58","   76",,,,,
"USW00023129","2023-02-07",,"   18",,,,"    0",,,"  152","  233","   78",,"  220","  220","   58","   72",,,,,
"USW00023129","2023-02-08",,"   14",,,,"    0",,,"  154","  233","   83",,"  290","  300","   63","   72",,,,,
"USW00023129","2023-02-09",,"   12",,,,"    0",,,"  166","  289","   83",,"  140","   90","   40","   63",,,,,
"USW00023129","2023-02-10",,"   25",,,,"    0",,,"  189","  261","  100",,"  290","  210","   67","   89",,,,,
"USW00023129","2023-02-11",,"   22",,,,"    0",,,"  157","  178","  106",,"  270","  290","   76","   98",,,,,
"USW00023129","2023-02-12",,"   16",,,,"    0",,,"  121","  161","   72",,"  310","  200","   63","   81",,,,,
"USW00023129","2023-02-13",,"   23",,,,"    0",,,"  127","  167","   89",,"  150","  190","   58","   76",,,,,
"USW00023129","2023-02-14",,"   47",,,,"    0",,,"  143","  161","  100",,"  320","  340","  103","  125",,,,,
"USW00023129","2023-02-15",,"   31",,,,"    0",,,"  122","  178","   67",,"  330","  330","   89","  107",,,,,
"USW00023129","2023-02-16",,"   17",,,,"    0",,,"  121","  200","   44",,"  290",,"   76",,,,,,
"USW00023129","2023-02-17",,"   15",,,,"    0",,,"  134","  211","   78",,"  200","  240","   54","   94",,,,,
"USW00023129","2023-02-18",,"   14",,,,"    0",,,"  143","  194","   78",,"  300","  200","   54","   63",,,,,
"USW00023129","2023-02-19",,"   15",,,,"    0",,,"  126","  189","   61",,"  190","  180","   58","   76",,,,,
"USW00023129","2023-02-20",,"   17",,,,"    0",,,"  149","  239","   89",,"  300","  300","   67","   76",,,,"    1",
"USW00023129","2023-02-21",,"   39",,,,"    0",,,"  150","  178","  100",,"  280","  280","  157","  192",,,,"    1",
"USW00023129","2023-02-22",,"   82",,,,"    0",,,"  127","  144","  100",,"  290","  290","  157","  197",,,,,
"USW00023129","2023-02-23",,"   28",,,,"   71",,,"  106","  133","   72",,"  250","  290","   98","  143",,,"    1","    1",
"USW00023129","2023-02-24",,"   66",,,,"  196",,,"  109","  144","   83",,"  140","  130","  125","  174","    1",,,"    1",
"USW00023129","2023-02-25",,"   39",,,,"  396",,,"  117","  139","   72",,"  140","  130","  116","  161","    1",,"    1",,
"USW00023129","2023-02-26",,"   16",,,,"    0",,,"   91","  144","   50",,"  210","  140","   58","   81","    1",,,"    1",
"USW00023129","2023-02-27",,"   22",,,,"   25",,,"  114","  139","   89",,"  170","  170","   63","   85","    1",,,"    1",
"USW00023129","2023-02-28",,"   30",,,,"   38",,,"  126","  167","   89",,"  200","  180","   72","   94","    1",,,"    1",
"USW00023129","2023-03-01",,"   74",,,,"   91",,,"  129","  144","   94",,"  280","  290","  139","  183",,,,"    1",
"USW00023129","2023-03-02",,"   17",,,,"    0",,,"  112","  156","   50",,"  310","  320","   67","   85",,,,,
"USW00023129","2023-03-03",,"   15",,,,"    0",,,"  117","  167","   67",,"  190","  190","   54","   72",,,,,
"USW00023129","2023-03-04",,"   21",,,,"    0",,,"  121","  161","   78",,"  250","  140","   54","   76",,,,,
"USW00023129","2023-03-05",,"   21",,,,"   18",,,"  131","  156","  100",,"  210","  190","   58","   72",,,,"    1",
"USW00023129","2023-03-06",,"   24",,,,"    0",,,"  138","  172","   94",,"  290","  270","   72","   89",,,,,
"USW00023129","2023-03-07",,"   21",,,,"    0",,,"  132","  183","   83",,"  300","  290","   76","   94",,,,,
"USW00023129","2023-03-08",,"   18",,,,"    0",,,"  128","  172","   83",,"  320","  190","   58","   72",,,,"    1",
"USW00023129","2023-03-09",,"   19",,,,"    0",,,"  144","  206","  100",,"  290","  300","   67","   81",,,,,
"USW00023129","2023-03-10",,"   29",,,,"  262",,,"  148","  156","  122",,"  140","   70","   58","   81","    1",,,"    1",
"USW00023129","2023-03-11",,"   23",,,,"   46",,,"  161","  189","  156",,"  190","  170","   45","   63","    1",,,"    1",
"USW00023129","2023-03-12",,"   25",,,,"    0",,,"  166","  206","  144",,"  300","  310","   63","   67","    1","    1",,"    1",
"USW00023129","2023-03-13",,"   25",,,,"    0",,,"  164","  206","  144",,"  320","  270","   58","   81",,,,"    1",
"USW00023129","2023-03-14",,"   22",,,,"  389",,,"  159","  172","  144",,"  140","  130","   67","   94","    1",,,"    1",
"USW00023129","2023-03-15",,"   34",,,,"  206",,,"  165","  183","  139",,"  290","  150","   76","  116","    1",,,"    1",
"USW00023129","2023-03-16",,"   24",,,,"    0",,,"  148","  178","  128",,"  210","  150","   54","   72",,,,"    1",
"USW00023129","2023-03-17",,"   18",,,,"    0",,,"  149","  228","  100",,"  280","  270","   72","   81",,,,,
"USW00023129","2023-03-18",,"   18",,,,"    0",,,"  174","  250","  117",,"  200","  200","   54","   63",,,,"    1",
"USW00023129","2023-03-19",,"   25",,,,"    8",,,"  179","  183","  133",,"  110","  120","   63","   85",,,,"    1",
"USW00023129","2023-03-20",,"   30",,,,"   25",,,"  152","  183","  133",,"  200","  220","   63","   76","    1",,,"    1",
"USW00023129","2023-03-21",,"   46",,,,"  389",,,"  145","  183","  111",,"  220","  160","  103","  157","    1",,"    1","    1",
"USW00023129","2023-03-22",,"   28",,,,"   13",,,"  136","  172","  100",,"  210","  200","   89","  121",,,,,
"USW00023129","2023-03-23",,"   27",,,,"   18",,,"  139","  178","  117",,"  280","  290","   81","  107",,,,"    1",
"USW00023129","2023-03-24",,"   42",,,,"    0",,,"  155","  211","  100",,"  320","  300","   98","  130",,,,,
"USW00023129","2023-03-25",,"   28",,,,"    0",,,"  146","  200","   94",,"  310","  280","   72","   89",,,,,
"USW00023129","2023-03-26",,"   33",,,,"    0",,,"  149","  206","   78",,"  280","  290","  107","  139",,,,,
"USW00023129","2023-03-27",,"   23",,,,"    0",,,"  161","  250","   83",,"  290","   50","   67","   89",,,,,
"USW00023129","2023-03-28",,"   20",,,,"    0",,,"  178","  228","  111",,"  280","  210","   76","  103",,,,,
"USW00023129","2023-03-29",,"   38",,,,"  239",,,"  153","  183","  111",,"  240","  250","   81","  116",,,,"    1",
"USW00023129","2023-03-30",,"   23",,,,"   53",,,"  132","  167","  100",,"  290","  280","   76","   89",,,,,
"USW00023129","2023-03-31",,"   22",,,,"    0",,,"  137","  194","   89",,"  290","  290","   67","   85",,,,,
"USW00023129","2023-04-01",,"   21",,,,"    0",,,"  160","  233","  106",,"  290","  290","   76","   89",,,,,
"USW00023129","2023-04-02",,"   24",,,,"    0",,,"  159","  206","  117",,"  310","  310","   63","   72",,,,,
"USW00023129","2023-04-03",,"   60",,,,"    0",,,"  163","  194","  128",,"  330","  330","  125","  161",,,,,
"USW00023129","2023-04-04",,"   65",,,,"    0",,,"  152","  194","  117",,"  310","  310","  116","  148",,,,,
"USW00023129","2023-04-05",,"   22",,,,"    0",,,"  148","  222","   94",,"  290","  290","   81","   98",,,,,
"USW00023129","2023-04-06",,"   29",,,,"    0",,,"  175","  261","  106",,"  290","  290","   94","  107",,,,,
"USW00023129","2023-04-07",,"   27",,,,"    0",,,"  173","  222","  122",,"  300","  170","   63","   81",,,,,
"USW00023129","2023-04-08",,"   24",,,,"    0",,,"  168","  228","  128",,"  310","  290","   76","   98",,,,,
"USW00023129","2023-04-09",,"   21",,,,"    0",,,"  166","  250","  128",,"  310","  310","   63","   67",,,,"    1",
"USW00023129","2023-04-10",,"   21",,,,"    0",,,"  161","  206","  122",,"  150","  170","   54","   81","    1","    1",,"    1",
"USW00023129","2023-04-11",,"   21",,,,"    0",,,"  157","  194","  139",,"  180","  190","   54","   63",,,,"    1",
"USW00023129","2023-04-12",,"   26",,,,"   13",,,"  155","  167","  122",,"  180","  150","   45","   63","    1",,,"    1",
"USW00023129","2023-04-13",,"   27",,,,"    5",,,"  136","  161","  122",,"  160","  170","   63","   85","    1",,,"    1",
"USW00023129","2023-04-14",,"   31",,,,"    0",,,"  140","  178","  122",,"  200","  210","   58","   72","    1",,,"    1",
"USW00023129","2023-04-15",,"   24",,,,"    0",,,"  152","  211","  106",,"  300","  300","   72","   89",,,,,
"USW00023129","2023-04-16",,"   15",,,,"    0",,,"  146","  183","  111",,"  320","  200","   54","   67",,,,"    1",
"USW00023129","2023-04-17",,"   23",,,,"    0",,,"  147","  178","  122",,"  310","  210","   54","   72",,,,,
"USW00023129","2023-04-18",,"   29",,,,"    0",,,"  153","  189","  133",,"  290","  180","   72","   94",,,,,
"USW00023129","2023-04-19",,"   22",,,,"    0",,,"  147","  206","  100",,"  300","  310","   72","   89",,,,,
"USW00023129","2023-04-20",,"   21",,,,"    0",,,"  173","  272","  111",,"  280","  280","   72","   85",,,,,
"USW00023129","2023-04-21",,"   22",,,,"    0",,,"  211","  317","  133",,"  290","  290","   94","  107",,,,,
"USW00023129","2023-04-22",,"   23",,,,"    0",,,"  209","  267","  139",,"  290","  290","   58","   67",,,,,
"USW00023129","2023-04-23",,"   30",,,,"    0",,,"  181","  189","  150",,"  210","  200","   58","   76","    1",,,,
"USW00023129","2023-04-24",,"   28",,,,"    0",,,"  163","  200","  144",,"  190","  210","   54","   72",,,,,
"USW00023129","2023-04-25",,"   29",,,,"    0",,,"  169","  200","  144",,"  300","  210","   54","   72",,,,,
"USW00023129","2023-04-26",,"   25",,,,"    0",,,"  170","  239","  128",,"  280","  290","   63","   81","    1",,,"    1",
"USW00023129","2023-04-27",,"   22",,,,"    0",,,"  157","  233","  133",,"  300","  190","   54","   67","    1",,,"    1",
"USW00023129","2023-04-28",,"   22",,,,"    0",,,"  161","  222","  133",,"  300","  160","   54","   67","    1",,,"    1",
"USW00023129","2023-04-29",,"   23",,,,"    0",,,"  163","  222","  133",,"  310","  310","   58","   76","    1",,,"    1",
"USW00023129","2023-04-30",,"   17",,,,"    3",,,"  146","  167","  128",,"  120","  160","   45","   58","    1",,,"    1",
"USW00023129","2023-05-01",,"   30",,,,"   20",,,"  148","  189","  128",,"  220","  230","   63","   85","    1",,,,
"USW00023129","2023-05-02",,"   32",,,,"    0",,,"  149","  189","  122",,"  290","  270","   67","   89",,,,,
"USW00023129","2023-05-03",,"   24",,,,"    5",,,"  142","  178","  100",,"  240","  200","   67","   89",,,,,
"USW00023129","2023-05-04",,"   33",,,,"  107",,,"  145","  183","  117",,"  170","  170","   67","   94","    1",,,,
"USW00023129","2023-05-05",,"   26",,,,"    3",,,"  148","  189","  122",,"  290","  300","   72","   89","    1",,,,
"USW00023129","2023-05-06",,"   28",,,,"    0",,,"  152","  206","  100",,"  290","  310","   76","   98",,,,,
"USW00023129","2023-05-07",,"   26",,,,"    0",,,"  161","  217","  117",,"  290","  300","   76","   94",,,,,
"USW00023129","2023-05-08",,"   21",,,,"    0",,,"  163","  211","  122",,"  310","  190","   58","   89",,,,,
"USW00023129","2023-05-09",,"   32",,,,"    0",,,"  164","  194","  133",,"  290","  300","   89","  107",,,,,
"USW00023129","2023-05-10",,"   30",,,,"    0",,,"  158","  189","  133",,"  220","  200","   58","   81",,,,,
"USW00023129","2023-05-11",,"   26",,,,"    0",,,"  163","  200","  139",,"  290","  310","   72","   94",,,,,
"USW00023129","2023-05-12",,"   18",,,,"    0",,,"  167","  222","  128",,"  200","  190","   63","   81",,,,,
"USW00023129","2023-05-13",,"   22",,,,"    0",,,"  172","  200","  150",,"  190","  220","   58","   72","    1",,,"    1",
"USW00023129","2023-05-14",,"   26",,,,"    0",,,"  165","  206","  150",,"  210","  180","   63","   81","    1",,,,
"USW00023129","2023-05-15",,"   27",,,,"    0",,,"  168","  206","  156",,"  190","  160","   58","   76","    1",,,"    1",
"USW00023129","2023-05-16",,"   28",,,,"    0",,,"  177","  233","  139",,"  300","  290","   63","   81","    1",,,"    1",
"USW00023129","2023-05-17",,"   21",,,,"    0",,,"  167","  228","  139",,"  180","  200","   58","   72","    1",,,"    1",
"USW00023129","2023-05-18",,"   24",,,,"    0",,,"  167","  194","  156",,"  210","  210","   58","   72","    1",,,"    1",
"USW00023129","2023-05-19",,"   23",,,,"    0",,,"  164","  200","  150",,"  200","  200","   45","   63","    1",,,"    1",
"USW00023129","2023-05-20",,"   25",,,,"    0",,,"  182","  228","  161",,"  300","  320","   67","   85","    1",,,"    1",
"USW00023129","2023-05-21",,"   25",,,,"    0",,,"  181","  233","  161",,"  190","  190","   54","   72","    1",,,"    1",
"USW00023129","2023-05-22",,"   24",,,,"    0",,,"  173","  200","  156",,"  170","  180","   54","   72","    1",,,,
"USW00023129","2023-05-23",,"   26",,,,"    0",,,"  170","  189","  156",,"  180","  180","   45","   72","    1",,,,
"USW00023129","2023-05-24",,"   28",,,,"    0",,,"  166","  194","  150",,"  200","  200","   58","   76",,,,"    1",
"USW00023129","2023-05-25",,"   36",,,,"    0",,,"  170","  200","  161",,"  220","  220","   63","   89",,,,"    1",
"USW00023129","2023-05-26",,"   27",,,,"    0",,,"  169","  194","  144",,"  300","  300","   67","   85",,,,,
"USW00023129","2023-05-27",,"   29",,,,"    0",,,"  168","  211","  139",,"  310","  300","   72","   81",,,,,
"USW00023129","2023-05-28",,"   18",,,,"    0",,,"  171","  189","  150",,"  300","  300","   54","   67",,,,,
"USW00023129","2023-05-29",,"   30",,,,"    0",,,"  176","  211","  156",,"  190","  210","   58","   72",,,,,
"USW00023129","2023-05-30",,"   34",,,,"    0",,,"  173","  194","  156",,"  300","  280","   72","   89",,,,,
"USW00023129","2023-05-31",,"   22",,,,"    0",,,"  166","  172","  156",,"  200","  200","   54","   63",,,,,
"USW00023129","2023-06-01",,"   21",,,,"    0",,,"  168","  200","  133",,"  190","  180","   45","   58",,,,,
"USW00023129","2023-06-02",,"   33",,,,"    0",,,"  181","  222","  156",,"  300","  280","   72","   89",,,,,
"USW00023129","2023-06-03",,"   24",,,,"    0",,,"  177","  217","  133",,"  190","  180","   58","   81",,,,,
"USW00023129","2023-06-04",,"   22",,,,"    0",,,"  178","  211","  156",,"  210","  210","   67","   85",,,,"    1",
"USW00023129","2023-06-05",,"   30",,,,"    0",,,"  170","  194","  144",,"  190","  180","   58","   76",,,,,
"USW00023129","2023-06-06",,"   28",,,,"    0",,,"  171","  200","  150",,"  180","  150","   58","   76",,,,,
"USW00023129","2023-06-07",,"   26",,,,"    0",,,"  173","  217","  156",,"  300","  220","   63","   81",,,,,
"USW00023129","2023-06-08",,"   30",,,,"    0",,,"  182","  228","  150",,"  290","  290","   76","   94",,,,,
"USW00023129","2023-06-09",,"   22",,,,"    0",,,"  178","  200","  161",,"  240","  250","   54","   67",,,,,
"USW00023129","2023-06-10",,"   20",,,,"    0",,,"  179","  200","  161",,"  200","  200","   54","   67",,,,,
"USW00023129","2023-06-11",,"   31",,,,"    0",,,"  179","  211","  156",,"  210","  150","   63","   89",,,,,
"USW00023129","2023-06-12",,"   30",,,,"    0",,,"  186","  217","  161",,"  310","  290","   54","   67",,,,"    1",
"USW00023129","2023-06-13",,"   31",,,,"    0",,,"  184","  217","  161",,"  310","  300","   72","   98",,,,"    1",
"USW00023129","2023-06-14",,"   21",,,,"    0",,,"  177","  194","  161",,"  290","  290","   45","   58",,,,,
"USW00023129","2023-06-15",,"   26",,,,"    0",,,"  179","  217","  156",,"  280","  280","   63","   67","    1",,,"    1",
"USW00023129","2023-06-16",,"   29",,,,"    0",,,"  194","  244","  172",,"  300","  290","   72","   94",,,,,
"USW00023129","2023-06-17",,"   30",,,,"    0",,,"  198","  272","  167",,"  290","  280","   72","   85",,,,"    1",
"USW00023129","2023-06-18",,"   24",,,,"    0",,,"  186","  217","  167",,"  170","  210","   54","   67",,,,,
"USW00023129","2023-06-19",,"   30",,,,"    0",,,"  181","  217","  161",,"  190","  190","   63","   81","    1",,,"    1",
"USW00023129","2023-06-20",,"   24",,,,"    0",,,"  198","  256","  167",,"  310","  310","   63","   85",,,,,
"USW00023129","2023-06-21",,"   26",,,,"    0",,,"  196","  261","  150",,"  310","  310","   63","   81","    1",,,,
"USW00023129","2023-06-22",,"   28",,,,"    0",,,"  188","  217","  150",,"  280","  290","   67","   89",,,,"    1",
"USW00023129","2023-06-23",,"   30",,,,"    0",,,"  183","  233","  144",,"  290","  290","   89","  107",,,,,
"USW00023129","2023-06-24",,"   29",,,,"    0",,,"  185","  239","  133",,"  290","  290","   81","   98",,,,,
"USW00023129","2023-06-25",,"   28",,,,"    0",,,"  188","  244","  156",,"  300","  310","   72","   85",,,,,
